person_id,hh_id,exercise,exercise_sidewalk,exercise_open_street,exercise_plaza,exercise_park,exercise_trail,exercise_other,bike_num_days,bike_num_days_cms,bike_purpose_recreation,bike_purpose_grocery,bike_purpose_shopping,bike_purpose_medical,bike_purpose_visit_friend,bike_purpose_work,bike_purpose_work_related,bike_purpose_other,bike_purpose_appointment_cms,bike_purpose_commute_cms,bike_purpose_errands_cms,bike_purpose_recreation_cms,bike_purpose_transit_cms,bike_purpose_other_cms,bike_type_owned,bike_type_borrowed,bike_type_bike_share,bike_type_other,shopping_food_in_store,shopping_food_grocery_pick_up,shopping_food_grocery_delivery,shopping_food_restaurant_pick_up,shopping_food_restaurant_delivery,delivery_major_retailer,delivery_small_retailer,delivery_home,delivery_work,delivery_other_location,delivery_service,modes_used_household_vehicle,modes_used_other_vehicle,modes_used_tnc,modes_used_bus,modes_used_subway,modes_used_rail,modes_used_ferry,modes_used_walk,modes_used_scooter,trip_purpose_work,trip_purpose_food,trip_purpose_shopping,trip_purpose_social,trip_purpose_exercise,trip_purpose_drop_off,trip_purpose_other,mode_change_food,mode_change_errands,food_mode,errand_mode,medical_appointment,medical_telehealth,medical_other_virtual,medical_postponed,medical_none,medical_mode,modes_before_household_vehicle,modes_during_household_vehicle,modes_before_other_vehicle,modes_during_other_vehicle,modes_before_tnc,modes_during_tnc,modes_before_bus,modes_during_bus,modes_before_subway,modes_during_subway,modes_before_rail,modes_during_rail,modes_before_ferry,modes_during_ferry,modes_before_walk,modes_during_walk,modes_before_bike,modes_during_bike,modes_before_scooter,modes_during_scooter,bike_freq,bike_freq_cms,car_use,employment_before,industry_before,telework_before,employment,employment_change_laid_off,employment_change_left_job,employment_change_furloughed_with_pay,employment_change_furloughed_without_pay,employment_change_reduced_hours,employment_change_pay_cut,employment_change_pay_increased,employment_change_pay_structure,employment_change_none,essential,industry,job_type,work_mode,work_mode_cms,bus_attitude_none,bus_attitude_temperature,bus_attitude_empty_seats,bus_attitude_limit_passengers,bus_attitude_stops,bus_attitude_all,subway_attitude_none,subway_attitude_temperature,subway_attitude_empty_seats,subway_attitude_limit_passengers,subway_attitude_all,attitude_telework,attitude_walk,attitude_open_street,attitude_bike,attitude_drive,attitude_bus,attitude_grocery_delivery,attitude_grocery_pick_up,attitude_grocery_in_store,attitude_stay_home,residence_type,changed_home,changed_num_adults,changed_num_children,changed_student,changed_vehicles,changed_income,changed_other,changed_none,home_cms_zone,num_people,num_people_cms,num_people_combined,age_12_under_reported,age_13_17_reported,age_18_64_reported,age_65_over_reported,age_12_under_imputed,age_13_17_imputed,age_18_64_imputed,age_65_over_imputed,age_cms,student,student_cms,num_vehicles,num_vehicles_cms,num_vehicles_combined,income,income_cms,income_combined,num_bicycles_cms,race_american_indian_cms,race_asian_cms,race_black_cms,race_native_hawaiian_cms,race_white_cms,race_other_cms,ethnicity_cms,education_cms,gender_cms,disability_concentrating_cms,disability_dressing_cms,disability_hearing_cms,disability_mobility_cms,disability_seeing_cms,disability_walking_cms,disability_none_cms,weight
1958007001,19580070,4,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,3,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4,0,0,1,1,9,9,0,0,0,1,0,995,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,5,5,995,1,5,8,5,1,0,0,0,0,0,0,0,0,995,995,995,995,105,5,1,1,1,1,1,995,995,995,995,995,995,1,2,2,2,3,2,2,4,1,1,0,0,0,0,0,1,0,0,Upper Manhattan,995,2,2,0,0,2,0,0,0,2,0,6,995,0,995,0,0,5,5,5,0,0,0,1,0,0,0,1,3,1,0,0,0,0,0,0,1,5530.63633
1958047101,19580471,7,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,0,995,995,995,995,3,1,2,0,6,3,5,3,0,0,0,2,2,3,0,0,0,0,7,0,0,4,7,0,5,0,0,1,1,4,1,0,1,0,0,0,995,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,4,4,995,1,997,8,5,1,0,0,0,0,0,0,0,0,995,995,995,995,105,5,2,2,2,2,2,995,995,995,995,995,995,1,3,2,5,5,1,2,3,1,1,0,0,1,0,0,1,0,0,Northern Bronx,5,5,5,1,0,4,0,1,0,4,0,6,995,0,995,0,0,1,1,1,2,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0,1,16387.42745
1958242301,19582423,7,0,0,0,1,1,0,2,995,1,0,0,0,0,0,-9999,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,3,5,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,5,4,0,0,1,1,1,1,0,1,1,1,0,995,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,7,2,1,0,0,0,0,0,0,0,0,1,998,997,1,995,100,5,4,2,2,2,2,995,995,995,995,995,1,2,2,4,1,4,1,2,4,1,1,0,0,0,1,0,0,0,0,Staten Island,995,2,2,0,1,3,1,-9999,-9999,-9999,-9999,4,5,1,995,2,2,995,2,2,1,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,3361.33041
1958344301,19583443,3,1,0,0,1,0,0,1,995,1,0,0,0,0,0,-9999,0,995,995,995,995,995,995,0,0,1,0,2,0,0,0,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,9,9,0,1,0,0,0,995,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,4,5,995,1,16,6,1,0,0,0,0,0,0,0,0,1,998,7,1,995,105,3,3,2,2,3,2,995,995,995,995,995,1,1,1,2,1,3,1,1,2,2,1,1,1,0,0,0,0,0,0,Inner Brooklyn,2,2,2,0,0,2,0,0,0,2,0,5,995,0,995,0,0,995,4,4,1,0,1,0,0,0,0,1,7,2,0,0,0,0,0,0,1,585.78832
1958611701,19586117,2,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,2,995,995,1,1,0,0,0,5,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,995,2,11,8,5,0,0,0,0,0,0,0,0,1,995,995,995,995,105,2,3,1,1,1,1,995,995,995,995,995,995,3,3,5,1,1,2,2,2,1,1,0,0,0,0,0,0,0,1,Southern Bronx,995,2,2,1,0,1,0,1,0,1,0,5,995,0,995,0,0,995,1,1,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1075.35218
1958650501,19586505,6,0,0,0,1,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,2,0,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,1,1,9,9,0,0,1,0,0,995,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,1,1,4,8,1,0,0,0,0,0,0,0,0,1,2,995,1,995,105,995,995,995,995,995,995,2,2,2,2,2,2,2,1,5,2,3,4,4,2,2,1,0,0,0,0,0,0,0,1,Middle Queens,995,3,3,1,0,2,0,1,0,2,0,6,995,0,995,1,1,995,5,5,0,0,1,0,0,0,0,1,7,2,0,0,0,0,0,0,1,2213.28013
19588106401,195881064,3,1,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,2,1,0,3,0,0,1,1,9,9,0,0,0,1,0,995,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,995,1,7,8,1,0,0,0,0,0,0,0,0,1,2,995,1,995,105,2,3,2,2,1,3,995,995,995,995,995,4,3,2,4,4,2,5,3,1,3,1,0,0,0,0,0,0,0,1,Inner Brooklyn,995,2,2,0,0,2,0,0,0,2,0,5,995,0,995,0,0,995,5,5,0,0,1,0,0,0,0,1,7,1,0,0,0,0,0,0,1,416.42631
1959176701,19591767,2,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,1,3,3,1,1,1,1,0,3,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5,5,1,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,5,5,5,5,995,995,995,995,995,995,3,3,5,1,5,5,3,5,1,1,0,0,0,0,0,0,0,1,Southern Bronx,995,4,4,2,1,1,0,2,1,1,0,5,995,0,995,0,0,995,1,1,2,0,0,1,0,1,0,1,-9998,1,0,0,0,0,0,1,0,2029.25317
1959389901,19593899,1,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,0,995,995,995,995,0,0,0,0,1,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,995,995,0,0,1,0,0,995,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,5,4,2,1,7,8,1,0,0,0,0,0,0,0,0,1,2,995,1,995,105,995,995,995,995,995,995,5,5,5,5,5,1,2,3,5,2,3,4,4,1,1,3,995,0,0,0,0,0,1,0,Outer Queens,2,2,2,0,0,1,1,0,0,1,1,6,995,0,995,2,2,995,5,5,1,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,455.69735
1959501501,19595015,6,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,5,0,1,0,1,0,0,2,2,995,995,0,0,1,0,0,995,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,3,5,2,1,13,8,1,0,0,0,0,0,0,0,0,1,1,10,3,5,105,995,995,995,995,995,995,3,3,2,3,2,2,3,2,5,1,5,3,2,3,1,1,0,0,0,0,0,0,0,1,Outer Queens,995,2,2,0,0,2,0,0,0,2,0,8,995,0,995,1,1,995,5,5,1,0,1,0,0,0,0,1,6,2,0,0,0,0,0,0,1,8181.47778
1959524801,19595248,7,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,0,0,0,1,1,0,995,995,995,995,3,0,0,0,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,995,1,0,0,0,0,1,995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,18,8,6,0,0,0,0,0,0,0,0,1,995,995,995,995,105,3,3,3,3,3,3,995,995,995,995,995,995,3,3,3,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,Southern Bronx,4,5,4,1,0,2,0,1,0,3,0,5,995,0,995,1,1,995,2,2,2,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1075.35218
1959635701,19596357,0,995,995,995,995,995,995,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,0,995,995,995,995,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,995,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,4,995,1,1,4,1,0,0,0,0,0,0,0,0,1,2,995,1,995,105,995,995,995,995,995,995,5,5,5,5,5,1,3,3,3,3,3,1,4,5,1,1,0,0,0,0,0,0,0,1,Inner Queens,995,2,2,0,0,2,0,0,0,2,0,6,995,0,995,0,0,995,5,5,0,0,0,0,0,1,0,1,6,2,0,0,0,0,0,0,1,275.87759
1959694001,19596940,0,995,995,995,995,995,995,0,0,995,995,995,995,995,995,995,995,0,0,0,1,0,0,995,995,995,995,3,0,0,0,0,2,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,4,2,1,1,2,2,0,0,0,1,0,995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,5,995,995,5,995,995,995,995,995,995,995,995,995,995,995,995,995,100,4,2,2,2,2,1,995,995,995,995,995,995,2,1,5,1,2,2,1,2,2,1,0,0,0,0,0,0,0,1,Outer Queens,995,2,2,0,0,2,0,0,0,2,0,8,995,0,995,1,1,995,2,2,0,999,999,999,999,999,999,1,2,2,0,0,0,0,0,0,1,1637.76669
1959776601,19597766,4,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,2,0,2,1,2,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,2,995,995,0,0,0,0,1,995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,1,1,2,1,0,0,0,0,0,0,0,0,1,2,995,1,995,1,3,1,1,3,1,1,995,995,995,995,995,1,1,3,3,1,3,2,1,1,1,1,0,0,0,0,0,0,0,1,Middle Queens,995,3,3,1,0,2,0,1,0,2,0,6,995,0,995,1,1,995,5,5,0,0,1,0,0,0,0,997,7,2,0,0,0,0,0,0,1,21792.44689
1959780701,19597807,3,1,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1,0,0,0,2,0,0,1,0,0,6,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,2,2,995,995,1,1,0,1,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4,5,2,1,14,8,1,0,0,0,0,1,0,0,0,0,998,1,3,1,100,5,2,4,2,4,2,995,995,995,995,995,1,1,1,1,1,3,1,1,5,1,1,0,0,0,0,1,0,0,0,Staten Island,995,2,2,0,0,2,0,0,0,2,0,7,995,0,1,2,1,995,5,5,1,0,0,0,0,1,0,999,5,1,0,0,0,0,0,0,1,2535.82513
1959812601,19598126,5,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,2,2,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,1,995,9,0,0,0,0,1,995,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,1,1,5,8,5,1,0,0,0,0,0,0,0,0,995,995,995,995,105,995,995,995,995,995,995,5,4,5,5,5,995,3,2,3,3,5,3,3,3,1,1,0,1,0,1,1,1,0,0,Middle Queens,2,3,2,0,0,2,0,0,0,2,0,5,3,0,1,1,1,2,4,2,0,0,0,0,0,1,1,1,6,2,0,0,0,0,0,0,1,205.69272
1959938201,19599382,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2,2,995,995,0,1,0,1,0,995,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,995,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,4,4,4,4,4,995,995,995,995,995,995,2,3,5,2,1,2,5,2,1,1,0,0,0,0,0,0,0,1,Outer Queens,995,1,1,0,0,1,0,0,0,1,0,8,995,0,995,0,0,995,1,1,0,0,0,1,0,0,0,1,3,1,999,999,999,999,999,999,999,1650.77832
1960052801,19600528,4,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2,5,1,4,5,4,4,4,4,1,2,1,0,0,0,0,0,4,0,0,2,4,5,4,2,0,1,1,2,1,0,0,0,1,0,995,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,5,5,2,1,15,2,1,0,0,0,0,0,1,0,0,0,2,995,1,995,104,5,5,5,5,5,5,995,995,995,995,995,3,4,4,4,4,4,4,4,4,1,3,995,0,0,0,0,0,0,1,Staten Island,3,4,3,0,0,1,2,0,0,1,2,5,995,0,995,2,2,995,4,4,1,0,0,0,0,1,0,1,6,2,0,0,0,0,0,0,1,171.46187
1960056301,19600563,3,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,1,0,0,0,1,0,995,995,995,995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,1,0,0,995,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,2,2,2,1,4,6,1,0,0,0,0,0,1,0,0,0,2,995,1,995,105,995,995,995,995,995,995,5,5,5,5,4,1,1,3,3,1,5,1,3,4,2,2,995,0,0,0,0,0,0,1,Outside of New York City,6,2,6,0,1,5,0,0,1,5,0,8,995,0,995,1,1,995,6,6,1,0,0,0,0,1,0,1,7,2,0,0,0,0,0,0,1,989.33108
1960170301,19601703,7,1,1,0,1,0,0,5,0,1,0,0,0,0,0,-9999,0,995,995,995,995,995,995,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,1,0,7,0,0,2,1,995,2,0,0,0,0,1,995,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,5,1,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,4,4,3,4,3,995,995,995,995,995,995,2,1,3,1,2,3,3,3,3,1,0,0,0,0,0,0,0,1,Middle Queens,995,1,1,0,0,2,0,-9999,-9999,-9999,-9999,8,995,0,995,1,1,995,4,4,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,0,1,211.63347
1960193001,19601930,7,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,1,0,0,0,1,1,0,0,6,0,0,1,0,0,0,0,0,5,1,2,0,0,0,0,1,1,2,2,0,0,0,0,1,995,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5,5,1,1,1,8,1,0,0,0,0,0,0,0,0,1,1,997,3,1,105,5,2,2,2,2,2,995,995,995,995,995,2,2,2,2,2,3,3,3,2,3,1,0,0,0,0,0,1,0,0,Middle Queens,995,4,4,0,2,2,0,0,2,2,0,7,995,0,995,1,1,2,2,2,2,0,1,0,0,0,0,1,3,2,0,0,0,0,0,0,1,782.5747
1960432201,19604322,7,0,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,2,1,995,2,0,0,0,1,0,995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,5,5,5,995,1,1,5,1,5,3,3,1,3,1,0,0,0,0,0,0,0,1,Northern Bronx,995,1,1,0,0,0,1,0,0,0,1,9,995,0,995,1,1,995,2,2,0,0,0,0,0,1,0,3,3,2,0,0,0,0,0,0,1,757.71172
1960446101,19604461,2,1,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,2,1,0,1,1,2,2,0,0,0,1,0,995,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,1,1,7,8,1,0,0,0,0,0,0,0,0,1,1,997,2,1,100,995,995,995,995,995,995,3,1,3,2,1,3,3,3,4,2,3,4,3,1,3,1,0,0,0,0,0,1,0,0,Southern Bronx,995,3,3,1,0,2,0,1,0,2,0,5,995,0,995,1,1,4,4,4,2,0,0,1,0,0,0,1,7,2,0,0,0,0,0,0,1,1075.40284
1960551801,19605518,3,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,0,1,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,995,995,0,1,0,0,0,995,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,995,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,4,2,2,2,2,995,995,995,995,995,995,1,1,5,1,5,3,5,2,1,1,0,0,0,0,0,0,0,1,Northern Bronx,995,2,2,0,0,1,1,0,0,1,1,8,995,0,995,0,0,995,2,2,0,0,0,0,0,1,0,1,6,2,0,0,0,0,0,0,1,284.76034
1960565801,19605658,3,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,1,2,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,2,0,2,0,0,2,2,995,995,0,1,0,1,0,995,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,2,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,2,2,2,2,995,2,3,5,1,3,4,4,2,2,1,0,1,1,0,0,0,0,0,Outer Queens,6,1,6,1,0,3,1,1,0,4,1,6,995,0,995,1,1,995,1,1,0,0,0,1,0,0,0,1,3,1,999,999,999,999,999,999,999,465.88388
1960705801,19607058,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,1,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,0,0,0,1,995,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,1,1,15,8,1,0,0,0,0,0,0,0,0,1,2,995,1,995,105,995,995,995,995,995,995,4,3,3,4,4,2,2,3,3,1,5,3,2,3,2,2,995,0,0,0,0,0,0,1,Southern Bronx,5,5,5,3,0,1,0,3,0,2,0,5,995,0,995,1,1,995,3,3,2,0,0,1,0,0,0,1,6,2,0,0,0,0,0,0,1,228.14034
1960815901,19608159,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,1,0,1,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,995,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,995,1,7,7,1,0,0,0,0,0,0,0,0,1,2,995,1,995,105,995,995,995,995,995,995,2,1,1,1,1,2,2,3,3,3,5,1,3,4,2,1,0,0,0,0,0,0,0,1,Inner Queens,995,2,2,0,0,2,0,0,0,2,0,6,995,0,995,0,0,995,4,4,1,0,0,0,0,0,1,997,6,2,0,0,0,0,0,0,1,1033.41996
1960816801,19608168,5,1,0,0,1,1,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,0,0,0,0,3,0,2,0,0,0,7,0,0,0,0,0,0,5,0,7,5,2,0,5,0,0,2,2,995,995,0,0,0,0,1,995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,1,1,11,8,1,0,0,0,0,0,0,0,1,0,1,4,3,1,100,2,2,2,2,2,2,995,995,995,995,995,3,1,1,3,1,5,4,3,2,2,1,0,0,0,0,0,1,0,0,Staten Island,995,5,5,1,1,2,1,1,1,2,1,7,995,0,995,2,2,3,3,3,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,2352.66453
1960882701,19608827,0,995,995,995,995,995,995,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,1,1,2,2,0,0,0,1,0,995,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1,6,995,995,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2,3,3,3,3,995,995,995,995,995,995,2,3,5,2,3,3,3,2,1,1,0,0,0,0,1,0,0,0,Middle Queens,995,2,2,0,0,0,1,0,0,0,2,9,995,0,1,1,1,995,2,2,0,0,0,0,0,1,0,1,3,2,0,0,0,0,0,1,0,9196.74266
1960989401,19609894,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,995,995,0,0,1,1,0,995,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,5,5,995,3,10,7,5,0,0,0,1,0,0,0,0,0,995,995,995,995,995,1,3,3,3,3,3,995,995,995,995,995,995,3,3,3,3,3,3,3,1,1,1,0,0,0,0,0,0,0,1,Inner Brooklyn,995,1,1,0,0,1,0,0,0,1,0,8,995,0,995,0,0,995,1,1,0,0,0,0,0,1,0,1,3,1,1,0,0,0,0,0,0,1558.3311
1961023501,19610235,7,1,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,1,0,2,0,4,0,0,0,4,0,0,0,0,0,0,1,0,0,1,3,0,7,1,0,2,1,995,9,0,1,0,1,0,995,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,1,1,6,6,1,0,0,0,0,0,0,0,0,1,1,11,1,995,105,995,995,995,995,995,995,4,4,4,4,3,1,1,4,5,2,4,3,2,3,2,1,0,0,0,0,0,0,0,1,Outer Brooklyn,995,4,4,0,0,2,0,-9999,-9999,-9999,-9999,7,995,0,995,2,2,995,5,5,4,999,999,999,999,999,999,1,7,1,0,0,0,0,0,0,1,3599.8957
1961096101,19610961,7,1,1,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,0,1,2,4,0,0,0,1,0,0,0,0,0,0,7,0,0,1,1,2,7,0,0,2,1,995,9,1,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,5,995,1,18,8,1,0,0,0,1,1,0,0,0,0,2,995,1,995,105,995,995,995,995,995,995,4,2,2,2,2,1,1,1,3,1,3,3,2,3,2,1,0,0,0,0,0,1,0,0,Outer Brooklyn,995,2,2,0,0,2,0,0,0,2,0,5,995,0,995,1,1,5,5,5,0,0,0,0,0,1,0,1,6,1,0,0,0,0,0,0,1,498.53053
1961149201,19611492,1,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,995,995,0,0,0,1,0,995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,995,4,9,8,4,0,0,0,0,0,0,0,0,1,2,995,3,997,995,3,2,2,2,2,2,995,995,995,995,995,3,1,3,3,1,2,2,2,2,1,1,0,1,0,0,0,0,0,0,Staten Island,2,1,2,0,0,1,1,0,0,1,1,10,995,0,995,1,1,995,999,999,0,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,1,168.37094
