person_id,hh_id,bike_num_days,bike_purpose_recreation,bike_purpose_grocery,bike_purpose_shopping,bike_purpose_medical,bike_purpose_visit_friend,bike_purpose_work,bike_purpose_work_related,bike_purpose_restaurant,bike_purpose_other,bike_type_owned,bike_type_borrowed,bike_type_bike_share,bike_type_other,shopping_food_in_store,shopping_food_grocery_pick_up,shopping_food_grocery_delivery,shopping_food_restaurant_pick_up,shopping_food_restaurant_delivery,shopping_food_restaurant_dine,delivery_major_retailer,delivery_small_retailer,delivery_home,delivery_work,delivery_other_location,delivery_service,modes_used_household_vehicle,modes_used_other_vehicle,modes_used_tnc,modes_used_bus,modes_used_subway,modes_used_rail,modes_used_ferry,modes_used_walk,modes_used_scooter,trip_purpose_work,trip_purpose_food,trip_purpose_restaurant,trip_purpose_shopping,trip_purpose_social,trip_purpose_exercise,trip_purpose_school,trip_purpose_drop_off,trip_purpose_other,food_mode,errand_mode,dine_location_outdoor_seating,dine_location_sidewalk,dine_location_indoor,dine_location_none,medical_appointment,medical_telehealth,medical_other_virtual,medical_postponed,medical_none,medical_mode,modes_used_july_household_vehicle,modes_used_july_other_vehicle,modes_used_july_tnc,modes_used_july_bus,modes_used_july_subway,modes_used_july_rail,modes_used_july_ferry,modes_used_july_walk,modes_used_july_bike,modes_used_july_scooter,modes_used_july_moped,car_use,bike_freq,vehicle_change,reduced_vehicle_cost,reduced_vehicle_parking,reduced_vehicle_no_need,reduced_vehicle_ridehailing,reduced_vehicle_carshare,reduced_vehicle_transit,reduced_vehicle_nyc_driving,reduced_vehicle_other,increased_vehicle_covid_modes,increased_vehicle_covid_needs,increased_vehicle_area,increased_vehicle_moved,increased_vehicle_job,increased_vehicle_unreliable,increased_vehicle_flexibility,increased_vehicle_new_driver,increased_vehicle_transport_hh_member,increased_vehicle_other,vehicle_no_change,employment_before,industry_before,telework_before,employment_status_change,employment,employment_change_new_job,employment_change_laid_off,employment_change_left_job,employment_change_furloughed_with_pay,employment_change_furloughed_without_pay,employment_change_reduced_hours,employment_change_increased_hours,employment_change_pay_cut,employment_change_pay_increased,employment_change_pay_structure,employment_change_none,industry,job_type,work_return,work_return_barriers_child_care,work_return_barriers_vaccine,work_return_barriers_family,work_return_barriers_other,work_return_barriers_none,work_mode,commute_subsidy,work_covid_protocols_hours,work_covid_protocols_telework,work_covid_protocols_health,work_covid_protocols_common_spaces,work_covid_protocols_mask,work_covid_protocols_other,work_covid_protocols_dont_know,work_covid_protocols_none,telework_future,attitude_transit_bus,attitude_transit_subway,attitude_transit_future,attitude_tnc,attitude_shared_tnc,attitude_street_dining,attitude_street_classroom,attitude_street_bike_lanes,attitude_street_bike_parking,attitude_street_bus_lanes,attitude_street_containers,attitude_telework,attitude_walk,attitude_bike,attitude_drive,attitude_bus,attitude_stay_home,attitude_nyc_surge,attitude_nyc_employment,attitude_nyc_activities,attitude_order,attitude_mask_indoor,attitude_mask_outdoor,changed_home,changed_num_adults,changed_num_children,changed_vehicles,changed_other,changed_none,home_cms_zone,residence_type,move_nyc,move_elsewhere,num_people,age_5_under,age_5_12,age_13_17,age_18_64,age_65_over,student,student_location,school_mode,school_mode_before,school_type_cared_at_home,school_type_daycare,school_type_preschool,school_type_elementary,school_type_middle,school_type_high,school_type_home,school_type_other,class_structure_elementary,school_mode_elementary,class_structure_middle,school_mode_middle,class_structure_high,school_mode_high,num_vehicles,income,race_american_indian_cms,race_asian_cms,race_black_cms,race_native_hawaiian_cms,race_white_cms,race_other_cms,ethnicity_cms,age_cms,education_cms,disability_concentrating_cms,disability_dressing_cms,disability_hearing_cms,disability_mobility_cms,disability_seeing_cms,disability_walking_cms,disability_none_cms,bike_freq_cms,bike_num_days_cms,bike_purpose_appointment_cms,bike_purpose_commute_cms,bike_purpose_errands_cms,bike_purpose_recreation_cms,bike_purpose_transit_cms,bike_purpose_other_cms,work_mode_cms,gender_cms,weight
1962553601,19625536,0,995,995,995,995,995,995,995,995,995,995,995,995,995,5,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,9,9,0,0,0,1,0,1,0,0,0,995,0,0,0,0,0,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,3,4,1,2,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,4,4,5,3,3,2,3,3,3,995,1,5,2,4,2,2,4,5,2,1,1,0,0,0,0,0,1,Inner Brooklyn,995,998,995,2,0,0,0,2,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,4,0,0,0,0,1,0,999,7,6,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,995,1,2181.11103897585
1962607201,19626072,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,2,0,1,0,2,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,7,0,0,0,9,9,0,1,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,16,7,1,5,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,1,5,5,1,3,2,2,1,2,995,2,4,3,5,2,5,4,5,2,1,1,0,0,0,0,1,0,Manhattan Core,1,1,995,3,0,0,1,2,0,8,995,995,995,995,0,0,0,0,1,0,0,995,995,995,995,4,995,1,6,0,0,0,0,1,0,1,8,6,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,105,2,10155.0296601166
1962647201,19626472,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,1,1,1,0,0,0,1,0,0,1,4,0,1,2,0,0,0,0,0,0,2,0,2,0,1,0,2,0,2,2,0,0,1,0,1,1,0,0,0,9,1,0,1,1,0,0,0,1,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2,997,4,2,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,996,2,4,1,4,1,3,1,1,995,1,5,1,1,5,5,5,5,5,5,5,0,0,0,0,0,1,Outer Brooklyn,1,1,995,6,1,2,1,2,0,8,995,995,995,0,0,1,1,1,1,0,0,4,995,4,995,4,995,1,1,0,0,0,0,1,0,1,5,999,0,0,0,0,0,0,1,3,995,0,0,0,1,0,0,102,1,1601.94163386474
1962921901,19629219,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,3,0,0,0,0,3,0,0,2,0,0,3,0,0,3,0,2,3,1,0,0,0,9,9,0,0,0,1,1,0,0,0,0,10,0,1,0,0,1,0,0,1,1,0,0,1,5,2,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,995,1,10,5,2,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,995,997,2,5,2,2,1,3,2,3,995,1,2,4,5,2,5,4,3,1,1,1,0,0,0,0,0,1,Inner Brooklyn,1,1,995,1,0,0,0,1,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,3,0,0,0,0,1,0,1,6,6,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,105,1,1322.97738779923
1963011601,19630116,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,3,0,0,0,0,0,9,9,0,1,0,0,1,1,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,3,5,1,1,1,1,1,1,995,2,3,5,2,2,5,5,5,4,1,1,0,0,0,0,0,1,Middle Queens,995,1,995,2,0,0,0,2,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,2,0,0,0,0,1,0,1,7,3,999,999,999,999,999,999,999,5,0,995,995,995,995,995,995,995,1,2860.83796390659
1963100701,19631007,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,2,1,0,3,0,0,0,0,1,7,0,0,0,1,0,0,0,0,7,1,0,2,0,0,0,2,0,1,2,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,1,997,8,2,1,995,995,995,995,995,995,995,995,995,995,995,9,3,995,995,995,995,995,995,1,2,1,0,0,0,0,0,0,0,995,2,2,995,3,5,2,2,2,2,2,1,3,4,3,1,2,2,5,5,5,2,1,1,0,0,0,0,0,1,Northern Bronx,1,1,995,3,0,0,0,3,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,3,999,999,999,999,999,999,3,8,3,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,100,2,18306.7780753298
1963116401,19631164,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,1,2,1,0,2,0,0,0,5,1,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,10,4,2,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,3,4,3,3,2,3,4,4,4,4,995,3,5,2,3,5,3,2,2,5,3,4,0,0,0,0,0,1,Staten Island,1,2,1,1,0,0,0,0,1,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,999,0,0,0,0,1,0,1,8,3,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,995,2,209.596324570337
1963129001,19631290,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,2,2,0,0,0,1,1,0,0,1,0,6,1,0,0,0,0,0,0,1,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,15,8,2,1,995,995,995,995,995,995,995,995,995,995,995,15,3,995,995,995,995,995,995,1,2,1,0,1,0,1,0,0,0,995,2,2,995,3,3,2,2,3,3,3,2,3,1,3,2,3,3,3,3,3,3,1,1,0,0,0,0,0,1,Outer Queens,1,998,995,3,0,0,0,3,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2,999,999,999,999,999,999,1,8,3,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,105,2,1567.34196634702
1963184701,19631847,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,7,0,5,2,1,6,0,1,0,0,0,9,9,1,1,1,0,1,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,997,8,2,1,995,995,995,995,995,995,995,995,995,995,995,4,2,995,995,995,995,995,995,5,2,1,1,1,0,1,0,0,0,4,4,995,997,2,4,2,3,2,3,3,2,3,1,3,2,5,4,2,2,3,1,2,4,0,0,0,0,0,1,Outer Brooklyn,3,1,995,4,0,0,1,3,0,9,995,995,995,995,0,0,0,0,1,0,0,995,995,995,995,4,995,1,3,0,0,0,0,1,0,1,4,6,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,995,1,1471.94790653805
1963266801,19632668,0,995,995,995,995,995,995,995,995,995,995,995,995,995,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,9,9,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,997,8,2,1,995,995,995,995,995,995,995,995,995,995,995,997,1,6,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,6,2,2,995,4,5,3,3,3,3,3,3,1,1,5,5,3,1,5,2,5,1,1,1,0,0,0,0,0,1,Upper Manhattan,1,1,995,1,0,0,0,1,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,2,0,0,1,0,0,0,1,7,2,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,105,2,6903.0922307605
19633227401,196332274,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,2,4,1,0,3,2,3,0,0,1,2,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,9,2,0,1,0,0,1,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,997,5,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,5,4,2,4,1,1,5,3,2,2,995,2,5,1,1,2,2,2,1,2,1,2,1,0,0,0,0,0,Outside of New York City,5,3,995,1,0,0,0,1,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,5,0,0,0,0,1,0,1,8,6,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,105,1,4132.18831726122
1963334201,19633342,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,3,3,2,0,0,7,7,7,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0,1,1,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,4,1,1,2,2,2,2,2,2,995,5,5,1,5,1,5,5,5,1,1,1,0,0,0,0,0,1,Inner Brooklyn,995,1,995,2,0,1,0,1,0,8,995,995,995,995,0,0,1,0,0,0,0,4,995,995,995,995,995,0,1,0,0,1,0,0,0,1,5,7,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,995,1,1471.37184600625
1963432801,19634328,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,2,1,1,0,4,1,4,0,0,0,7,0,0,0,0,0,0,0,0,5,4,0,3,0,3,0,5,1,2,2,0,0,0,1,0,1,1,1,0,995,1,0,0,0,0,0,0,0,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,4,9,4,2,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,997,5,5,1,5,3,3,3,2,995,3,4,2,4,3,5,3,3,3,1,1,0,0,0,0,0,1,Outer Brooklyn,1,1,995,3,0,0,0,3,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,999,0,0,0,0,1,0,1,8,5,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,100,1,1592.68435540567
1963474601,19634746,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,1,1,2,0,2,0,0,0,7,0,0,0,0,0,0,0,0,5,1,2,3,1,0,0,5,0,2,2,1,1,1,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,8,2,1,995,995,995,995,995,995,995,995,995,995,995,1,3,995,995,995,995,995,995,1,1,1,0,1,1,1,0,0,0,995,995,2,995,2,2,1,3,1,2,1,1,3,1,3,2,1,2,4,4,5,1,1,2,0,0,0,0,0,1,Staten Island,1,1,995,2,0,0,0,1,1,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,3,0,0,0,0,1,0,1,8,6,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,100,1,607.758274084417
1963528901,19635289,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,1,0,1,0,1,0,0,0,7,0,0,0,0,0,0,5,0,0,1,0,2,1,7,0,0,0,2,2,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,996,5,5,5,5,5,5,1,5,995,2,4,1,5,5,3,1,1,5,1,1,0,0,0,0,0,1,Outer Queens,1,1,995,2,0,0,0,2,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,5,0,0,0,0,1,0,1,8,6,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,995,2,528.598712153215
1963627101,19636271,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,997,9,0,0,0,1,1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,2,7,8,1,5,0,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,995,4,5,5,4,3,3,3,2,995,1,2,1,1,1,1,2,3,1,1,1,0,0,0,0,0,1,Northern Bronx,1,998,995,3,0,0,0,2,1,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,3,999,999,999,999,999,999,999,7,4,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,105,1,708.826524248227
1963699801,19636998,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,1,1,1,0,0,0,9,0,0,0,1,1,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,3,3,3,3,3,3,995,2,5,1,1,2,4,5,5,2,1,1,0,0,0,0,0,1,Southern Bronx,1,1,995,2,0,0,0,2,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,1,1,1,0,1,0,1,7,6,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,995,2,4135.95682088123
1964083001,19640830,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,9,9,0,0,0,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,995,6,2,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,995,6,995,995,3,6,0,0,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,2,5,2,3,2,2,1,2,995,1,1,1,2,1,2,1,2,1,1,1,0,0,0,0,0,1,Inner Queens,1,998,995,6,0,2,1,3,0,8,995,995,995,995,0,1,1,0,1,0,0,3,8,995,995,3,8,0,999,999,999,999,999,999,999,999,7,1,0,0,0,1,0,1,0,5,995,995,995,995,995,995,995,995,2,255.414874137125
1964149501,19641495,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,2,9,0,0,0,1,0,1,0,0,0,995,1,0,0,0,0,0,0,1,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2,995,2,5,4,3,5,4,5,2,995,2,5,2,3,2,4,5,4,1,1,1,0,0,0,0,0,1,Outer Queens,1,1,995,2,0,0,0,0,2,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,5,0,1,0,0,0,0,1,9,6,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,995,2,67735.1654124603
1964192101,19641921,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,1,1,1,0,2,1,0,0,3,0,0,1,5,0,0,5,0,5,1,1,2,0,0,0,2,0,2,9,0,1,1,0,1,0,0,1,0,6,1,0,0,1,1,0,0,0,0,0,0,2,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,8,1,2,1,995,995,995,995,995,995,995,995,995,995,995,8,3,995,995,995,995,995,995,5,2,0,0,1,1,1,0,0,0,995,995,995,995,1,1,2,3,2,4,1,5,2,2,5,1,4,3,5,5,5,2,1,2,0,0,0,0,0,1,Middle Queens,1,1,995,2,0,0,0,2,0,7,6,995,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,3,0,0,0,0,1,0,997,5,6,0,0,0,0,0,0,1,5,0,995,995,995,995,995,995,105,1,949.783824098901
1964210401,19642104,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,2,0,2,0,1,0,0,0,1,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,9,0,0,0,1,0,1,0,0,0,995,1,0,0,0,0,0,0,0,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,2,997,8,2,2,995,995,995,995,995,995,995,995,995,995,995,997,2,995,995,995,995,995,995,1,2,0,1,1,0,1,0,0,0,6,4,4,4,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,1,Southern Bronx,1,1,995,2,0,0,0,2,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,4,0,0,0,0,1,0,2,5,7,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,102,1,405.529327557495
1964249101,19642491,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,1,1,0,2,1,3,0,0,0,0,0,2,0,3,0,0,4,0,3,1,0,2,2,4,0,0,0,1,1,1,1,0,0,1,0,0,1,0,9,0,0,1,0,1,0,0,1,0,0,0,995,3,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,10,5,1,3,1,1,0,0,1,1,1,0,1,1,0,10,2,995,995,995,995,995,995,5,2,1,0,1,0,1,0,0,0,5,1,995,995,1,4,1,1,1,2,1,3,2,1,3,2,3,2,5,5,5,1,1,1,0,0,0,0,0,1,Upper Manhattan,2,1,995,1,0,0,0,1,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,3,0,0,0,0,1,0,1,5,6,0,0,0,0,0,0,1,1,995,0,0,1,0,1,0,105,2,1306.60737349969
1964294601,19642946,0,995,995,995,995,995,995,995,995,995,995,995,995,995,0,0,0,1,1,1,0,0,7,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,9,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,995,4,2,995,995,995,995,995,995,995,995,0,0,0,0,0,0,1,0,0,0,995,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2,995,5,5,2,3,2,4,2,4,995,2,5,2,2,1,4,4,4,1,1,1,0,0,0,1,0,0,Inner Brooklyn,1,998,995,5,0,0,2,1,2,7,6,995,4,995,0,0,0,1,1,0,0,995,995,3,1,4,995,2,5,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,1,1,1318.1421094432
1964320101,19643201,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,1,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,2,0,2,2,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,17,8,2,5,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,5,996,4,4,3,3,3,3,3,3,995,1,3,1,2,1,5,5,5,1,1,1,0,0,0,0,0,1,Outer Queens,1,1,995,2,0,0,0,2,0,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,999,999,999,999,999,999,999,999,7,7,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,100,999,1672.31175095271
1964349101,19643491,0,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,1,0,1,4,0,5,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,2,1,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,4,7,2,1,995,995,995,995,995,995,995,995,995,995,995,4,1,6,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,5,5,2,1,4,5,1,2,3,2,3,5,1,2,5,1,4,2,5,5,5,2,1,1,0,0,0,1,0,0,Outer Queens,1,1,995,2,0,0,0,1,1,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,5,0,0,0,0,1,0,1,8,3,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,105,1,572.458942106683
1964414501,19644145,0,995,995,995,995,995,995,995,995,995,995,995,995,995,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,0,0,9,9,0,1,0,0,0,0,0,0,1,995,0,0,0,0,0,0,0,1,0,0,0,995,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,3,4,3,4,1,1,3,3,3,3,995,1,4,3,1,5,4,5,4,5,3,5,0,0,0,0,0,1,Manhattan Core,1,1,995,1,0,0,0,0,1,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,6,0,0,0,0,1,0,1,9,7,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,995,1,3928.64736290283
1964415101,19644151,0,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,1,0,0,3,0,2,0,0,0,6,0,0,0,0,0,0,5,0,0,3,0,4,1,4,0,0,0,2,2,0,0,0,1,1,1,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,1,5,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,6,995,995,2,6,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,3,4,3,4,1,2,3,2,3,1,995,2,5,1,3,5,3,3,2,5,3,3,0,0,0,0,0,1,Staten Island,1,998,995,3,0,0,0,2,1,8,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,4,0,0,0,0,1,0,1,8,3,0,0,0,0,0,0,1,5,995,995,995,995,995,995,995,995,1,23132.8439202041
